consult_id,customer_id,customer_id_raw,unit_id,unit_id_raw,consultant,channel,consult_date,duration_min,duration_flag,outcome,notes,orphan
CS00255,C00233,C00233,U0128,U0128,김서준,방문,2024-05-23,,비정상(0이하),계약희망,전세 대비 비교 요청,
CS00256,C00053,C00053,U0176,U0176,서주원,방문,2024-07-02,,비정상(0이하),계약희망,대출 상담 필요,
CS00257,C00246,C00246,U0184,U0184,임동현,방문,2024-08-13,60,,계약희망,추가 자료 요청,
CS00258,C00563,C00563,U0106,U0106,조도윤,방문,2026-03-19,10,,재상담예정,잔금 일정 문의,
CS00259,C00149,C00149,U0138,U0138,조도윤,방문,2024-05-19,15,,거절,타 단지와 비교 중,
CS00260,C00496,C00496,U0085,U0085,임동현,방문,2026-03-27,15,,계약희망,현장 방문 예약,
CS00261,C00554,C00554,U0012,U0012,장은서,SNS,2024-06-28,240,이상치(장시간),계약희망,대출 상담 필요,
CS00262,C00148,C00148,U0190,U0190,장은서,전화,2026-10-01,,비정상(0이하),재상담예정,가격 재문의,
CS00263,C00539,C00539,U0095,U0095,한지민,전화,2024-07-16,10,,재상담예정,대출 상담 필요,
CS00264,C00046,C00046,U0171,U0171,서주원,전화,2025-09-08,20,,보류,,
CS00265,C00352,C00352,U0140,U0140,장채원,전화,2025-08-03,20,,보류,가족과 상의 후 재연락,
CS00266,C00121,C00121,U0192,U0192,전동현,방문,2024-06-02,,비정상(0이하),거절,전세 대비 비교 요청,
CS00267,,C99901,U0208,U0208,임동현,방문,2024-08-26,30,,보류,대출 상담 필요,customer
CS00268,C00445,C00445,U0163,U0163,조도윤,온라인,2024-03-22,20,,계약희망,계약금 조율 필요,
CS00269,C00391,C00391,U0019,U0019,안시윤,SNS,2024-11-25,90,,재상담예정,가격 재문의,
CS00270,C00285,C00285,U0083,U0083,김서준,방문,2024-04-22,60,,보류,추가 자료 요청,
CS00271,C00058,C00058,U0203,U0203,임동현,전화,2025-11-28,20,,계약희망,현장 방문 예약,
CS00272,C00277,C00277,U0017,U0017,안시윤,전화,2026-03-25,10,,재상담예정,,
CS00273,C00403,C00403,U0138,U0138,김서준,온라인,2025-08-17,,비정상(0이하),계약희망,추가 자료 요청,
CS00274,C00552,C00552,U0137,U0137,한지민,전화,2026-02-09,45,,보류,특약사항 확인 요청,
CS00275,C00530,C00530,U0145,U0145,조도윤,전화,2025-04-27,60,,계약희망,현장 방문 예약,
CS00276,C00147,C00147,U0202,U0202,조도윤,전화,2026-05-07,60,,계약희망,층향 재문의,
CS00277,C00031,C00031,U0186,U0186,안시윤,온라인,2026-04-07,240,이상치(장시간),재상담예정,특약사항 확인 요청,
CS00278,C00246,C00246,U0184,U0184,홍태윤,전화,2026-08-18,60,,거절,대출 상담 필요,
CS00279,C00376,C00376,,U9924,장채원,전화,2025-08-15,,비정상(0이하),재상담예정,가족과 상의 후 재연락,unit
CS00280,C00360,C00360,U0110,U0110,김서준,전화,2025-10-04,,비정상(0이하),보류,타 단지와 비교 중,
CS00281,C00042,C00042,U0206,U0206,조도윤,전화,2024-02-09,15,,재상담예정,가족과 상의 후 재연락,
CS00282,C00496,C00496,U0146,U0146,한지민,전화,2024-06-20,45,,계약희망,전세 대비 비교 요청,
CS00283,C00364,C00364,U0142,U0142,장채원,전화,2024-03-01,,비정상(0이하),보류,현장 방문 예약,
CS00284,C00060,C00060,U0005,U0005,한지민,방문,2024-10-24,240,이상치(장시간),재상담예정,가족과 상의 후 재연락,
CS00285,C00457,C00457,U0043,U0043,임동현,전화,2024-05-04,10,,계약희망,현장 방문 예약,
CS00286,C00405,C00405,U0026,U0026,홍태윤,전화,2025-12-15,,비정상(0이하),재상담예정,가격 재문의,
CS00287,C00222,C00222,U0053,U0053,안시윤,전화,2025-07-26,,비정상(0이하),계약희망,현장 방문 예약,
CS00288,C00387,C00387,U0096,U0096,홍태윤,전화,2024-10-27,90,,거절,현장 방문 예약,
CS00289,C00397,C00397,U0075,U0075,장채원,SNS,2025-10-16,10,,계약희망,계약금 조율 필요,
CS00290,C00527,C00527,U0089,U0089,김서준,방문,2024-08-14,,비정상(0이하),거절,가족과 상의 후 재연락,
CS00291,C00522,C00522,U0067,U0067,조도윤,SNS,2024-04-28,240,이상치(장시간),재상담예정,특약사항 확인 요청,
CS00292,C00094,C00094,U0024,U0024,전동현,전화,2024-02-20,,비정상(0이하),재상담예정,타 단지와 비교 중,
CS00293,C00187,C00187,U0112,U0112,홍태윤,방문,2024-04-14,45,,계약희망,가격 재문의,
CS00294,C00165,C00165,U0201,U0201,장은서,전화,2026-03-10,,비정상(0이하),보류,가격 재문의,
CS00295,C00516,C00516,U0020,U0020,조도윤,방문,2024-05-27,20,,계약희망,특약사항 확인 요청,
CS00296,C00388,C00388,U0048,U0048,한지민,전화,2024-06-28,20,,계약희망,현장 방문 예약,
CS00297,C00500,C00500,U0121,U0121,안시윤,전화,2024-04-28,240,이상치(장시간),재상담예정,타 단지와 비교 중,
CS00298,C00318,C00318,U0042,U0042,전동현,전화,2024-02-13,20,,재상담예정,,
CS00299,C00105,C00105,U0186,U0186,안시윤,전화,2026-08-21,,비정상(0이하),계약희망,현장 방문 예약,
CS00300,C00206,C00206,U0128,U0128,안시윤,전화,2024-04-03,240,이상치(장시간),재상담예정,현장 방문 예약,
CS00301,C00374,C00374,U0081,U0081,장은서,온라인,2024-04-14,20,,거절,현장 방문 예약,
CS00302,C00323,C00323,U0059,U0059,장은서,전화,2025-08-13,,비정상(0이하),재상담예정,타 단지와 비교 중,
CS00303,C00449,C00449,U0063,U0063,전동현,전화,2026-02-10,60,,재상담예정,,
CS00304,C00490,C00490,U0076,U0076,장은서,방문,2026-09-16,10,,보류,잔금 일정 문의,
CS00305,C00092,C00092,U0026,U0026,전동현,SNS,2026-09-09,10,,거절,가격 재문의,
CS00306,C00008,C00008,U0205,U0205,안시윤,전화,2025-10-11,45,,계약희망,대출 상담 필요,
CS00307,C00163,C00163,U0111,U0111,장채원,방문,2024-11-25,,비정상(0이하),보류,현장 방문 예약,
CS00308,C00250,C00250,U0113,U0113,임동현,방문,2026-05-05,20,,거절,현장 방문 예약,
CS00309,C00475,C00475,,U9917,김서준,온라인,2024-07-19,30,,계약희망,잔금 일정 문의,unit
CS00310,,C99067,U0042,U0042,임동현,방문,2025-12-16,15,,보류,,customer
CS00311,C00115,C00115,U0172,U0172,장은서,전화,2025-10-24,60,,계약희망,추가 자료 요청,
CS00312,C00250,C00250,U0084,U0084,조도윤,전화,2026-11-27,240,이상치(장시간),보류,가족과 상의 후 재연락,
CS00313,C00527,C00527,U0070,U0070,전동현,전화,2026-05-16,90,,거절,대출 상담 필요,
CS00314,C00018,C00018,U0217,U0217,조도윤,전화,2024-08-05,15,,재상담예정,현장 방문 예약,
CS00315,C00593,C00593,U0021,U0021,안시윤,전화,2026-08-22,15,,재상담예정,타 단지와 비교 중,
CS00316,C00265,C00265,U0008,U0008,장은서,방문,2025-02-10,30,,재상담예정,전세 대비 비교 요청,
CS00317,C00314,C00314,U0218,U0218,안시윤,온라인,2024-10-26,20,,계약희망,현장 방문 예약,
CS00318,C00273,C00273,U0022,U0022,장은서,방문,2024-03-18,90,,보류,가격 재문의,
CS00319,C00426,C00426,U0009,U0009,장채원,방문,2025-11-22,60,,거절,대출 상담 필요,
CS00320,C00142,C00142,U0022,U0022,홍태윤,전화,2026-01-27,30,,재상담예정,대출 상담 필요,
CS00321,C00438,C00438,U0158,U0158,서주원,방문,2024-10-10,20,,거절,타 단지와 비교 중,
CS00322,C00167,C00167,U0156,U0156,홍태윤,방문,2025-01-13,60,,거절,층향 재문의,
CS00323,C00464,C00464,U0181,U0181,안시윤,SNS,2025-04-26,45,,보류,가격 재문의,
CS00324,C00598,C00598,U0031,U0031,한지민,전화,2025-03-05,15,,계약희망,가족과 상의 후 재연락,
CS00325,C00407,C00407,U0032,U0032,한지민,SNS,2026-11-18,240,이상치(장시간),계약희망,특약사항 확인 요청,
CS00326,C00528,C00528,U0089,U0089,장은서,방문,2024-05-13,20,,재상담예정,추가 자료 요청,
CS00327,C00530,C00530,U0209,U0209,장채원,온라인,2026-07-22,60,,거절,현장 방문 예약,
CS00328,C00035,C00035,U0086,U0086,장은서,전화,2024-04-17,240,이상치(장시간),보류,현장 방문 예약,
CS00329,C00142,C00142,U0162,U0162,전동현,방문,2025-10-12,60,,계약희망,가족과 상의 후 재연락,
CS00330,C00261,C00261,U0175,U0175,조도윤,전화,2026-12-17,45,,계약희망,전세 대비 비교 요청,
CS00331,C00033,C00033,U0198,U0198,조도윤,전화,2024-08-24,240,이상치(장시간),재상담예정,가격 재문의,
CS00332,C00476,C00476,U0105,U0105,장은서,SNS,2024-08-27,90,,계약희망,가족과 상의 후 재연락,
CS00333,C00518,C00518,U0167,U0167,김서준,전화,2024-11-19,45,,계약희망,가족과 상의 후 재연락,
CS00334,C00518,C00518,U0001,U0001,김서준,전화,2024-05-18,,비정상(0이하),거절,전세 대비 비교 요청,
CS00335,C00130,C00130,U0149,U0149,임동현,전화,2026-09-10,15,,거절,타 단지와 비교 중,
CS00336,C00193,C00193,U0004,U0004,장은서,전화,2024-06-21,30,,거절,타 단지와 비교 중,
CS00337,C00501,C00501,U0107,U0107,안시윤,방문,2025-04-24,20,,거절,잔금 일정 문의,
CS00338,C00387,C00387,U0164,U0164,임동현,방문,2024-02-28,10,,거절,타 단지와 비교 중,
CS00339,C00379,C00379,U0087,U0087,장은서,전화,2026-08-17,15,,거절,대출 상담 필요,
CS00340,C00327,C00327,U0207,U0207,서주원,방문,2025-12-01,240,이상치(장시간),보류,층향 재문의,
CS00341,C00017,C00017,U0194,U0194,김서준,방문,2024-06-28,90,,재상담예정,가족과 상의 후 재연락,
CS00342,C00573,C00573,U0164,U0164,임동현,방문,2026-12-23,15,,재상담예정,현장 방문 예약,
CS00343,C00083,C00083,U0051,U0051,장채원,전화,2024-08-07,10,,거절,,
CS00344,C00186,C00186,,U9940,장채원,방문,2025-02-05,15,,재상담예정,계약금 조율 필요,unit
CS00345,C00534,C00534,U0186,U0186,안시윤,SNS,2024-10-26,10,,재상담예정,잔금 일정 문의,
CS00346,C00142,C00142,U0015,U0015,김서준,온라인,2026-03-23,45,,재상담예정,대출 상담 필요,
CS00347,C00128,C00128,U0128,U0128,한지민,전화,2025-07-01,10,,보류,층향 재문의,
CS00348,C00217,C00217,U0026,U0026,안시윤,방문,2024-05-25,60,,계약희망,대출 상담 필요,
CS00349,C00030,C00030,U0080,U0080,조도윤,전화,2026-09-28,15,,거절,대출 상담 필요,
CS00350,C00307,C00307,U0011,U0011,한지민,전화,2025-02-22,60,,계약희망,가격 재문의,
CS00351,C00444,C00444,U0011,U0011,한지민,온라인,2025-07-18,15,,계약희망,가족과 상의 후 재연락,
CS00352,C00245,C00245,U0048,U0048,전동현,방문,2026-12-28,15,,보류,타 단지와 비교 중,
CS00353,C00102,C00102,,U9966,장은서,SNS,2025-10-26,30,,계약희망,,unit
CS00354,C00395,C00395,U0136,U0136,장채원,전화,2024-07-19,90,,계약희망,대출 상담 필요,
CS00355,C00326,C00326,U0155,U0155,한지민,온라인,2024-07-19,30,,계약희망,대출 상담 필요,
CS00356,C00294,C00294,U0011,U0011,김서준,온라인,2024-12-02,15,,거절,대출 상담 필요,
CS00357,,C99215,U0184,U0184,안시윤,SNS,2026-01-14,15,,보류,추가 자료 요청,customer
CS00358,C00413,C00413,U0084,U0084,장은서,SNS,2025-11-17,45,,보류,가족과 상의 후 재연락,
CS00359,C00410,C00410,U0171,U0171,한지민,전화,2026-04-16,,비정상(0이하),재상담예정,계약금 조율 필요,
CS00360,C00002,C00002,U0214,U0214,김서준,방문,2025-09-10,30,,보류,잔금 일정 문의,
CS00361,C00179,C00179,,U9997,안시윤,전화,2026-02-19,,비정상(0이하),재상담예정,가족과 상의 후 재연락,unit
CS00362,C00348,C00348,U0100,U0100,전동현,SNS,2025-04-15,20,,재상담예정,가족과 상의 후 재연락,
CS00363,C00462,C00462,U0038,U0038,서주원,전화,2026-06-17,45,,계약희망,잔금 일정 문의,
CS00364,,C99580,U0028,U0028,조도윤,온라인,2025-05-26,30,,계약희망,가격 재문의,customer
CS00365,C00258,C00258,U0084,U0084,전동현,방문,2026-07-19,60,,거절,추가 자료 요청,
CS00366,C00027,C00027,U0206,U0206,장채원,전화,2024-11-13,240,이상치(장시간),계약희망,가족과 상의 후 재연락,
CS00367,C00323,C00323,U0220,U0220,장은서,SNS,2025-04-18,60,,계약희망,가격 재문의,
CS00368,C00319,C00319,U0036,U0036,조도윤,방문,2024-04-15,90,,재상담예정,추가 자료 요청,
CS00369,C00500,C00500,U0055,U0055,장채원,전화,2024-01-09,10,,계약희망,계약금 조율 필요,
CS00370,C00271,C00271,U0061,U0061,조도윤,SNS,2024-05-26,240,이상치(장시간),거절,층향 재문의,
CS00371,C00573,C00573,U0179,U0179,안시윤,방문,2025-04-26,90,,보류,전세 대비 비교 요청,
CS00372,,C99713,U0090,U0090,전동현,방문,2025-09-23,20,,계약희망,가격 재문의,customer
CS00373,C00480,C00480,U0211,U0211,임동현,SNS,2026-01-24,20,,재상담예정,가격 재문의,
CS00374,C00518,C00518,U0035,U0035,한지민,전화,2026-12-07,60,,보류,계약금 조율 필요,
CS00375,,C99383,U0009,U0009,홍태윤,SNS,2026-07-04,15,,계약희망,현장 방문 예약,customer
CS00376,C00499,C00499,U0043,U0043,장채원,전화,2026-12-18,,비정상(0이하),보류,전세 대비 비교 요청,
CS00377,C00315,C00315,U0056,U0056,한지민,전화,2025-03-20,,비정상(0이하),보류,추가 자료 요청,
CS00378,C00045,C00045,U0076,U0076,서주원,온라인,2026-08-03,240,이상치(장시간),보류,추가 자료 요청,
CS00379,C00310,C00310,U0029,U0029,전동현,온라인,2025-11-19,20,,보류,타 단지와 비교 중,
CS00380,C00076,C00076,U0131,U0131,조도윤,방문,2026-02-08,,비정상(0이하),계약희망,대출 상담 필요,
CS00381,C00013,C00013,U0141,U0141,임동현,온라인,2024-01-14,,비정상(0이하),보류,추가 자료 요청,
CS00382,C00075,C00075,U0160,U0160,서주원,전화,2025-12-21,,비정상(0이하),거절,특약사항 확인 요청,
CS00383,C00370,C00370,U0003,U0003,서주원,전화,2026-12-01,10,,계약희망,대출 상담 필요,
CS00384,C00273,C00273,U0124,U0124,안시윤,전화,2024-08-26,,비정상(0이하),계약희망,가격 재문의,
CS00385,C00087,C00087,U0081,U0081,한지민,전화,2024-09-21,45,,보류,전세 대비 비교 요청,
CS00386,C00381,C00381,U0074,U0074,조도윤,전화,2024-03-06,45,,재상담예정,가격 재문의,
CS00387,C00107,C00107,U0007,U0007,임동현,전화,2024-01-22,45,,거절,대출 상담 필요,
CS00388,C00194,C00194,U0071,U0071,임동현,전화,2025-07-19,15,,계약희망,가족과 상의 후 재연락,
CS00389,C00083,C00083,U0013,U0013,조도윤,전화,2024-10-13,10,,계약희망,현장 방문 예약,
CS00390,C00120,C00120,U0155,U0155,전동현,온라인,2026-08-20,60,,거절,가격 재문의,
CS00391,C00042,C00042,U0065,U0065,한지민,전화,2024-09-17,10,,보류,층향 재문의,
CS00392,C00402,C00402,U0064,U0064,조도윤,방문,2025-12-25,30,,보류,타 단지와 비교 중,
CS00393,C00211,C00211,U0103,U0103,장채원,전화,2025-12-06,,비정상(0이하),보류,가격 재문의,
CS00394,C00443,C00443,U0194,U0194,김서준,SNS,2025-12-24,,비정상(0이하),계약희망,계약금 조율 필요,
CS00395,C00264,C00264,U0075,U0075,안시윤,전화,2026-07-06,60,,계약희망,타 단지와 비교 중,
CS00396,C00486,C00486,U0185,U0185,한지민,SNS,2025-09-22,20,,계약희망,,
CS00397,C00267,C00267,U0079,U0079,조도윤,전화,2025-05-17,240,이상치(장시간),계약희망,특약사항 확인 요청,
CS00398,C00457,C00457,U0129,U0129,장은서,전화,2025-06-24,20,,거절,가격 재문의,
CS00399,C00168,C00168,U0015,U0015,임동현,전화,2025-04-07,30,,거절,전세 대비 비교 요청,
CS00400,C00311,C00311,U0032,U0032,서주원,방문,2024-03-26,15,,재상담예정,층향 재문의,
CS00401,C00260,C00260,U0202,U0202,장채원,방문,2024-10-07,30,,보류,계약금 조율 필요,
CS00402,C00081,C00081,U0165,U0165,서주원,방문,2024-01-14,10,,계약희망,층향 재문의,
CS00403,C00537,C00537,U0084,U0084,조도윤,전화,2024-08-17,90,,보류,가격 재문의,
CS00404,C00370,C00370,U0086,U0086,조도윤,전화,2024-09-05,240,이상치(장시간),거절,계약금 조율 필요,
CS00405,C00579,C00579,U0073,U0073,전동현,SNS,2026-02-24,90,,계약희망,특약사항 확인 요청,
CS00406,C00077,C00077,U0020,U0020,장채원,전화,2024-02-28,,비정상(0이하),보류,가족과 상의 후 재연락,
CS00407,C00541,C00541,U0088,U0088,임동현,온라인,2026-03-25,90,,보류,가족과 상의 후 재연락,
CS00408,C00441,C00441,U0038,U0038,김서준,방문,2025-05-11,60,,거절,타 단지와 비교 중,
CS00409,C00375,C00375,U0192,U0192,임동현,방문,2025-11-01,60,,재상담예정,현장 방문 예약,
CS00410,C00600,C00600,U0025,U0025,전동현,SNS,2024-07-25,10,,계약희망,층향 재문의,
CS00411,C00060,C00060,U0102,U0102,장은서,방문,2024-01-13,20,,보류,대출 상담 필요,
CS00412,C00414,C00414,U0066,U0066,조도윤,온라인,2025-01-27,90,,계약희망,계약금 조율 필요,
CS00413,C00583,C00583,U0109,U0109,조도윤,전화,2026-03-20,30,,계약희망,대출 상담 필요,
CS00414,C00457,C00457,,U9967,임동현,방문,2025-04-11,45,,계약희망,추가 자료 요청,unit
CS00415,C00467,C00467,U0012,U0012,전동현,방문,2026-06-20,15,,재상담예정,추가 자료 요청,
CS00416,C00290,C00290,U0013,U0013,한지민,전화,2026-10-23,15,,계약희망,추가 자료 요청,
CS00417,C00003,C00003,U0150,U0150,장채원,전화,2025-10-23,240,이상치(장시간),계약희망,현장 방문 예약,
CS00418,C00263,C00263,U0165,U0165,서주원,전화,2026-12-24,,비정상(0이하),계약희망,현장 방문 예약,
CS00419,C00011,C00011,U0085,U0085,한지민,SNS,2025-01-25,,비정상(0이하),보류,대출 상담 필요,
CS00420,C00175,C00175,U0207,U0207,김서준,전화,2025-03-25,90,,계약희망,층향 재문의,
CS00421,C00550,C00550,U0164,U0164,홍태윤,SNS,2025-01-21,,비정상(0이하),보류,층향 재문의,
CS00422,C00441,C00441,U0172,U0172,홍태윤,전화,2025-11-08,,비정상(0이하),거절,가격 재문의,
CS00423,C00145,C00145,U0170,U0170,김서준,전화,2024-12-19,240,이상치(장시간),재상담예정,전세 대비 비교 요청,
CS00424,C00436,C00436,U0038,U0038,김서준,전화,2025-02-26,,비정상(0이하),계약희망,가족과 상의 후 재연락,
CS00425,C00557,C00557,U0208,U0208,조도윤,전화,2026-11-05,30,,계약희망,잔금 일정 문의,
CS00426,C00508,C00508,U0103,U0103,조도윤,전화,2024-10-26,45,,계약희망,가격 재문의,
CS00427,C00148,C00148,,U9985,김서준,방문,2026-07-20,90,,계약희망,현장 방문 예약,unit
CS00428,C00520,C00520,U0021,U0021,전동현,방문,2026-06-27,10,,계약희망,전세 대비 비교 요청,
CS00429,C00503,C00503,U0162,U0162,김서준,온라인,2026-06-02,,비정상(0이하),계약희망,가족과 상의 후 재연락,
CS00430,C00439,C00439,U0165,U0165,임동현,전화,2024-01-24,60,,재상담예정,계약금 조율 필요,
CS00431,C00419,C00419,U0101,U0101,김서준,온라인,2026-08-05,90,,거절,가격 재문의,
CS00432,C00417,C00417,U0191,U0191,김서준,전화,2026-11-27,,비정상(0이하),계약희망,추가 자료 요청,
